,entropy,target_entropy,optimal_lambda
103976,0.7379956141999318,0.9,0.35
708550,0.5366522562509788,0.9,0.55
533977,0.6492972755232027,0.9,0.45
268641,0.7382440780187359,0.9,0.35
425908,0.7093263795807059,0.9,0.4
340589,0.5480644549421747,0.9,0.55
269646,0.5726325656851529,0.9,0.5
672387,0.7816962178726192,0.9,0.3
587406,0.3513951497507149,0.9,0.65
67266,0.635801345179298,0.9,0.45
629759,0.6988948127284309,0.9,0.4
232677,0.806496356920419,0.9,0.25
373154,0.6015756313812569,0.9,0.5
232099,0.7214473697341691,0.9,0.4
387740,0.5691579827449288,0.9,0.5
280379,0.7068434522338218,0.9,0.4
513828,0.6696135630553488,0.9,0.4
330377,0.7318225824658482,0.9,0.4
457952,0.5254768264442845,0.9,0.55
84506,0.667196202967722,0.9,0.45
686025,0.6771305973300364,0.9,0.4
678059,0.6123366364829919,0.9,0.5
197140,0.5840618059445832,0.9,0.5
36261,0.6389177633108861,0.9,0.45
505572,0.6569211201612905,0.9,0.4
371207,0.816182515588389,0.9,0.2
276132,0.682136248177431,0.9,0.4
363365,0.7213205781599071,0.9,0.35
580185,0.72926559281524,0.9,0.4
559830,0.6243677714614747,0.9,0.45
454981,0.8080347992875636,0.9,0.25
444267,0.5782281534286321,0.9,0.5
53436,0.5569326209834431,0.9,0.55
196535,0.5654165074930033,0.9,0.55
408441,0.5839167217305734,0.9,0.5
151599,0.7060623392223159,0.9,0.4
543369,0.7683796977464625,0.9,0.3
638869,0.7720308709693449,0.9,0.3
552840,0.6315310269863489,0.9,0.45
285120,0.6907382886996069,0.9,0.4
370477,0.6128953784932685,0.9,0.5
267403,0.7858500718015459,0.9,0.3
580832,0.5672786685308353,0.9,0.5
372194,0.6251660463853672,0.9,0.45
276226,0.6443148331281391,0.9,0.45
540731,0.6802850976405718,0.9,0.45
353713,0.6984141605990087,0.9,0.4
475793,0.7591904899505126,0.9,0.3
187836,0.5991148210881451,0.9,0.45
618714,0.6607755101889494,0.9,0.45
2386,0.747665110169204,0.9,0.35
150534,0.7603784657323671,0.9,0.3
672352,0.6681569432132858,0.9,0.4
246028,0.6882281512866593,0.9,0.4
202766,0.7149212634916261,0.9,0.4
269928,0.6176355220204488,0.9,0.45
99669,0.7099523196743172,0.9,0.4
371645,0.575850247864973,0.9,0.55
263739,0.6545337185265595,0.9,0.45
366640,0.7134813395344627,0.9,0.4
25684,0.7348671901062037,0.9,0.35
26860,0.7445909818578945,0.9,0.35
21882,0.5498887643448327,0.9,0.5
567306,0.7503276429694429,0.9,0.35
549678,0.6738188641681262,0.9,0.4
410302,0.7641727712964043,0.9,0.3
398657,0.686438886344577,0.9,0.45
87077,0.6509442320503884,0.9,0.45
130946,0.6186171545669245,0.9,0.5
441141,0.7109063699617518,0.9,0.4
456453,0.7517430416187936,0.9,0.35
469199,0.7102096003747443,0.9,0.4
605974,0.7943592479314059,0.9,0.25
395681,0.5645387334416435,0.9,0.55
63633,0.7460172517594852,0.9,0.4
366757,0.7309271100897144,0.9,0.35
110643,0.49600119308073326,0.9,0.55
203605,0.5766032000792363,0.9,0.5
469939,0.6458371806182078,0.9,0.45
245684,0.6616355245011836,0.9,0.45
484723,0.5065497059854387,0.9,0.55
618791,0.6488163380365218,0.9,0.45
560645,0.7670339893384089,0.9,0.3
571488,0.723087862603804,0.9,0.4
403284,0.6255170902320621,0.9,0.5
303437,0.6814221307097992,0.9,0.45
513813,0.5959072805537496,0.9,0.5
491688,0.6180258160395457,0.9,0.45
134957,0.615985787723146,0.9,0.5
627185,0.701250273588913,0.9,0.4
209690,0.712627193980664,0.9,0.4
258199,0.657545020036776,0.9,0.45
640676,0.5344107176257643,0.9,0.55
504597,0.790869924180405,0.9,0.3
344980,0.8089419469933657,0.9,0.25
461224,0.6076477575019336,0.9,0.45
435024,0.7038258112124113,0.9,0.4
386414,0.7174656737069206,0.9,0.4
507682,0.7581851030214097,0.9,0.3
559720,0.6978320961218829,0.9,0.45
263970,0.6825397329097985,0.9,0.45
350644,0.766305228830599,0.9,0.3
602395,0.6922771499788675,0.9,0.4
462490,0.6166920605025,0.9,0.45
276380,0.6478749172653765,0.9,0.45
199574,0.5347520658833202,0.9,0.55
526497,0.5534381035366627,0.9,0.55
709096,0.6711117008826522,0.9,0.45
367673,0.6710266222109084,0.9,0.45
347099,0.7673535617868638,0.9,0.35
567717,0.59395700781735,0.9,0.5
356592,0.7410893572610391,0.9,0.35
223856,0.6510745626072504,0.9,0.45
496950,0.5626953596452127,0.9,0.55
346662,0.6062158066600738,0.9,0.5
503702,0.551269776836818,0.9,0.5
157370,0.48284509803600206,0.9,0.55
378252,0.7084229696763833,0.9,0.35
206516,0.5942519247512922,0.9,0.5
422416,0.44600007384152196,0.9,0.6
243455,0.597183316361921,0.9,0.5
563158,0.5652845303965883,0.9,0.55
369383,0.6557861443049583,0.9,0.45
308541,0.6905335590696818,0.9,0.4
154833,0.6381226792793044,0.9,0.45
50258,0.6365616396887942,0.9,0.45
419837,0.7476497108888838,0.9,0.35
381569,0.692800139685961,0.9,0.4
627021,0.7886517939020444,0.9,0.3
454857,0.698331539010654,0.9,0.4
478272,0.6632632143075328,0.9,0.45
283696,0.7086894777484326,0.9,0.4
329379,0.7821904357001751,0.9,0.25
350101,0.7159281563644302,0.9,0.4
365099,0.7609908872350792,0.9,0.35
210258,0.6538733274436811,0.9,0.45
207303,0.7583440192027265,0.9,0.3
307941,0.7982029739037252,0.9,0.25
267636,0.747894627724796,0.9,0.35
562250,0.6640419138413602,0.9,0.45
291704,0.6435079375337274,0.9,0.45
68768,0.6604628431510472,0.9,0.45
645345,0.6540145589032397,0.9,0.45
225243,0.7399760094201678,0.9,0.35
552379,0.645700541538622,0.9,0.45
28880,0.6526979735223715,0.9,0.45
92239,0.5417915649906713,0.9,0.55
176035,0.6103053713982278,0.9,0.5
270988,0.7135180226407973,0.9,0.4
526959,0.5744884936867095,0.9,0.5
400934,0.6649449887928139,0.9,0.45
554188,0.7000888319983847,0.9,0.4
631631,0.8101424587340496,0.9,0.25
217375,0.6028451937361105,0.9,0.5
422554,0.5273495946961454,0.9,0.55
436261,0.7592276501356767,0.9,0.35
537146,0.6998429403909856,0.9,0.4
56938,0.5782616074044568,0.9,0.5
349006,0.7844657568848965,0.9,0.3
424781,0.6564076618164765,0.9,0.45
105703,0.715706162313003,0.9,0.4
384207,0.7736024172207202,0.9,0.3
661485,0.7102395940638411,0.9,0.4
651868,0.6285603829934182,0.9,0.5
13256,0.661383320953624,0.9,0.45
6166,0.6835389116561119,0.9,0.45
488500,0.7435692825814761,0.9,0.35
92923,0.6453996674795344,0.9,0.45
538686,0.7630024359770928,0.9,0.3
39401,0.679034656027291,0.9,0.4
504945,0.735024687156925,0.9,0.35
204487,0.682992316684564,0.9,0.45
519606,0.6512302379173448,0.9,0.45
319063,0.7153219932499397,0.9,0.35
