,entropy,target_entropy,optimal_lambda
U11055,0.7482075323996698,0.9436358135994934,0.5
U48290,0.7854423002566003,0.9528463119028293,0.5
U51499,0.8046502625877883,0.9574617461988679,0.5
U73038,0.6846459418928014,0.9270287596176067,0.55
U41553,0.7560919180178661,0.9456162334697243,0.55
U75747,0.6871080980635896,0.9276945674898335,0.55
U68890,0.7987240759941436,0.956047246709867,0.5
U78929,0.5623806629993257,0.8912634070299833,0.45
U61960,0.6273085295177967,0.9109535623809979,0.5
U21479,0.7373592856732657,0.9408834528735509,0.55
U1228,0.8038622580320457,0.9572741417258827,0.5
U87545,0.826808083729501,0.9626777689908059,0.55
U51411,0.608231637800418,0.9053443619015688,0.5
U67769,0.8742330883010233,0.9734764461383795,0.55
U60643,0.7217908537615253,0.9368763476660938,0.5
U43708,0.6525938746888267,0.9181816279120171,0.5
U82821,0.7688454539358535,0.9487850003202384,0.5
U65999,0.6866757195330432,0.9275777834735967,0.5
U90948,0.6941269089104044,0.9295821509392982,0.5
U55172,0.4978062724158208,0.8697853188110712,0.5
U26119,0.6046164966222352,0.9042655765501757,0.55
U56556,0.6641067718245345,0.9213986715097379,0.5
U6012,0.7854711392173651,0.952853308901546,0.55
U16803,0.6394590602917031,0.9144554425184034,0.5
U28387,0.7699663236688682,0.9490614784533135,0.5
U35237,0.7176299482787684,0.935793686662784,0.55
U26402,0.7472433008029402,0.9433924712577934,0.5
U35933,0.7236048260280404,0.9373467780862809,0.55
U19531,0.6004396416871974,0.9030127273121282,0.5
U76944,0.6712608799034512,0.9233753307156858,0.5
U91046,0.3839370372147232,0.8257565016724793,0.45
U9279,0.7378797214597831,0.9410162324404066,0.55
U91203,0.8124356638229231,0.9593074029256787,0.55
U55246,0.6566470980028155,0.9193193595962265,0.5
U40469,0.6068638310782747,0.9049368028556205,0.5
U19827,0.6459900596613344,0.9163157828931873,0.55
U31765,0.6831107307817368,0.9266126429089547,0.5
U32555,0.6551115904546162,0.9188890084825923,0.55
U29868,0.8085525496785941,0.958388624345981,0.5
U45029,0.6655034882591511,0.9217859138752326,0.5
U4327,0.6640441495724301,0.9213812941123648,0.55
U11340,0.7191059431103334,0.9361783115536785,0.5
U84529,0.47252246815345356,0.8607647882055957,0.5
U44416,0.8381769344562147,0.9653107465169699,0.55
U63394,0.8466527557554875,0.9672551823507456,0.5
U90514,0.3839370372147232,0.8257565016724793,0.45
U5699,0.7945049282587221,0.9550350687120536,0.55
U4526,0.7090943507029659,0.9335569255280548,0.55
U11680,0.6684561057727121,0.9226023976416727,0.55
U35347,0.5570369479411399,0.8895631837763066,0.5
U55481,0.6447075433301088,0.9159516521090924,0.5
U52981,0.7169711580537096,0.9356218102695265,0.5
U26095,0.8439006229406387,0.9666255304095126,0.55
U14561,0.741278895081402,0.9418816308491467,0.5
U47840,0.6249547598112172,0.9102689231045529,0.5
U35684,0.6934601209114017,0.9294034883574845,0.5
U5096,0.6303519939503908,0.9118357726120788,0.5
U8892,0.693845148226591,0.9295066713009239,0.5
U8501,0.777744413803417,0.950971233910773,0.5
U89847,0.5494051461069256,0.8871121850567755,0.5
U63633,0.7441062848049936,0.9425990430788557,0.5
U27278,0.6326504273072149,0.9124997647036399,0.5
U62477,0.5875884449971859,0.8991137707819393,0.5
U34072,0.6722260707317742,0.9236407182200145,0.45
U78372,0.7784295505459506,0.9511387223188871,0.5
U58678,0.6971344865604159,0.9303863144084747,0.5
U44269,0.511916049619631,0.8746609734725534,0.45
U40388,0.7389551343108539,0.9412903669575083,0.5
