,entropy,target_entropy,optimal_lambda
U55172,0.4978062724158208,0.572332346441859,0.05
U26119,0.6046164966222352,0.6686271293538357,0.1
U56556,0.6641067718245345,0.7207594197377957,0.05
U6012,0.7854711392173651,0.8243358467452457,0.1
U16803,0.6394590602917031,0.6992785329492246,0.05
U28387,0.7699663236688682,0.8112923568699502,0.05
U35237,0.7176299482787684,0.7668676958464761,0.1
U26402,0.7472433008029402,0.7920810517033976,0.1
U35933,0.7236048260280404,0.7719713162138101,0.1
U19531,0.6004396416871974,0.6649293232825657,0.05
U76944,0.6712608799034512,0.7269642772275204,0.05
U91046,0.3839370372147232,0.4649518792005886,0.05
U9279,0.7378797214597831,0.7841307046810291,0.1
U91203,0.8124356638229231,0.8468981489616063,0.1
U55246,0.6566470980028155,0.7142752854581688,0.05
U40469,0.6068638310782747,0.670614598901552,0.05
U19827,0.6459900596613344,0.704986284991924,0.1
U31765,0.6831107307817368,0.7372128321465786,0.05
U32555,0.6551115904546162,0.7129387601843611,0.1
U29868,0.8085525496785941,0.8436583335182664,0.05
U45029,0.6655034882591511,0.7219718572844558,0.05
U4327,0.6640441495724301,0.7207050477534963,0.1
U11340,0.7191059431103334,0.7681292487078744,0.05
U84529,0.47252246815345356,0.5489565496034098,0.05
U44416,0.8381769344562147,0.86829752748586,0.1
U63394,0.8466527557554875,0.8753147785653059,0.1
U90514,0.3839370372147232,0.4649518792005886,0.05
U5699,0.7945049282587221,0.8319117844857571,0.1
U4526,0.7090943507029659,0.7595619841841734,0.1
U11680,0.6684561057727121,0.7245332414931921,0.1
U35347,0.5570369479411399,0.6261915489537782,0.05
U55481,0.6447075433301088,0.7038663469251785,0.05
U52981,0.7169711580537096,0.7663044514184318,0.05
U26095,0.8439006229406387,0.8730377963254485,0.1
U14561,0.741278895081402,0.7870191654689213,0.05
U47840,0.6249547598112172,0.6865605800094258,0.05
U35684,0.6934601209114017,0.746134622473754,0.05
U5096,0.6303519939503908,0.6912999170285465,0.05
U8892,0.693845148226591,0.7464660229447256,0.05
U8501,0.777744413803417,0.8178422081233958,0.05
U89847,0.5494051461069256,0.619318678473302,0.05
U63633,0.7441062848049936,0.7894197328850284,0.05
U27278,0.6326504273072149,0.6933157155527443,0.1
U62477,0.5875884449971859,0.6535195701498079,0.05
U34072,0.6722260707317742,0.7278003854434313,0.05
U78372,0.7784295505459506,0.8184185253735969,0.05
U58678,0.6971344865604159,0.7492957234690658,0.05
U44269,0.511916049619631,0.5852736833418288,0.05
U40388,0.7389551343108539,0.785044828089919,0.05
U21419,0.5517531165711628,0.6214351807804473,0.05
U37322,0.3979085493423356,0.47843904661516273,0.05
U60707,0.5682199282767995,0.6362285721553748,0.05
U45067,0.8322531777449308,0.8633847425094313,0.05
U57497,0.6589344807305755,0.7162650941302038,0.1
U33278,0.5928295022156683,0.6581787349139863,0.05
U20492,0.6693917999809837,0.725344480056593,0.05
U3311,0.7336413863324731,0.7805254319424605,0.05
U83711,0.67336359106278,0.7287854680202713,0.05
U30227,0.7329996617497522,0.7799791964715149,0.05
U34724,0.5325354274658601,0.6040582275124916,0.05
U30278,0.7254797691388927,0.7735711149975389,0.05
U91937,0.7147021983876092,0.764363771030648,0.1
U42245,0.8072211143294271,0.8425467554331334,0.05
U92635,0.6169343290653004,0.6795026419677318,0.05
U77767,0.7686025950944059,0.8101426144652831,0.1
U68789,0.7386735388923771,0.7848054918248745,0.05
U11543,0.7541175268041692,0.797905075494505,0.1
U32905,0.7277157551554487,0.775477893733698,0.05
U10707,0.4585916704171345,0.535970553225388,0.05
U58736,0.785021128648497,0.8239580036061264,0.1
U1259,0.8528064820214247,0.8804007303324218,0.1
U66048,0.600328550725804,0.664830903392306,0.05
U83646,0.8016653385161996,0.8379044273783105,0.05
U58783,0.6398177993502461,0.6995923537618971,0.05
U52695,0.7981926959955348,0.8349994693812574,0.1
U33814,0.7956215539830246,0.8328470120303373,0.1
U9239,0.5258875617472434,0.5980180867873574,0.05
U47823,0.7978083192676788,0.834677772804247,0.1
U53273,0.5943161289177872,0.6594988054654438,0.05
U600,0.5623806629993257,0.6309926544312914,0.05
U51043,0.73743167263428,0.7837497751942105,0.1
U70297,0.42604156386447434,0.5053142854938187,0.05
U20995,0.6957507814457965,0.7481056973857203,0.1
U7791,0.49193291899386093,0.5669238247093957,0.05
U52265,0.8123540350153017,0.8468300751595577,0.05
U56300,0.3839370372147232,0.4649518792005886,0.05
U1988,0.8074252831482706,0.8427172340515455,0.1
U63766,0.715852367095026,0.7653476839415249,0.1
U1722,0.736370317374699,0.7828472300295892,0.05
U51789,0.46468026485442954,0.5416557808978645,0.05
U79838,0.4507328793447829,0.5286100205743374,0.05
U47545,0.7607722447375015,0.8035330194881298,0.05
U55845,0.7058247586691919,0.756758853644215,0.05
U17349,0.806792619689699,0.8421889392855081,0.1
U51416,0.7866412310745192,0.8253180904086244,0.1
U71056,0.7357334270889708,0.7823055124483365,0.05
U31928,0.8402542004540594,0.8700186326973443,0.1
U88540,0.32036452947894106,0.4022680499983671,0.05
U5546,0.7870550853294929,0.8256654339487953,0.05
U23119,0.8021141355080695,0.8382796741759413,0.1
U93815,0.8630009372187274,0.8888101671639634,0.1
U68862,0.5812659367275745,0.6478879439771926,0.05
U63527,0.8061512976912869,0.8416533297839698,0.05
U30905,0.38535028142257216,0.4663205391040816,0.05
U69136,0.7715956541038103,0.812665491049194,0.05
U84843,0.511916049619631,0.5852736833418288,0.05
U23085,0.8159630860433631,0.8498385147561435,0.05
U31132,0.511916049619631,0.5852736833418288,0.05
U68139,0.7518971979113572,0.7960251203350042,0.1
U84352,0.6176493498789429,0.6801325984796105,0.05
U51163,0.5763225542887565,0.6434762063812783,0.05
U23407,0.7355791232283813,0.7821742526325575,0.1
U3661,0.6405600584414288,0.700241561797197,0.05
U31344,0.6773773874409756,0.7322587261517587,0.05
U21080,0.7750807168432703,0.8156006172891827,0.1
U65919,0.6028805989231111,0.66709094643925,0.05
U48847,0.5623806629993257,0.6309926544312914,0.05
U29643,0.4811921149878774,0.5569994954292875,0.05
U38907,0.750266388793807,0.7946436050591853,0.1
U38283,0.7847709641402465,0.8237479388211253,0.05
U76234,0.49193291899386093,0.5669238247093957,0.05
U74732,0.7707810262480798,0.8119790280122199,0.05
U40062,0.7161908204247605,0.7656371539374816,0.05
U18006,0.8419177847089286,0.8713963709770713,0.05
U23324,0.7716799940324028,0.8127365535545039,0.05
U4102,0.8264339182656433,0.8585518066718811,0.1
U54713,0.6955561691694898,0.747938287296455,0.05
U83978,0.607157648135549,0.6708743322519986,0.05
U78884,0.3917793510650281,0.4725341865951336,0.05
U31815,0.6972929302479696,0.7494319594255435,0.1
U2001,0.8061826031945242,0.8416794770134518,0.05
U29810,0.759191348215827,0.8021969384153994,0.05
U28770,0.6112542722434587,0.6744931229980565,0.05
U17845,0.6812005122726564,0.7355631648025647,0.05
U56622,0.8390087163103729,0.8689867972128159,0.1
U74863,0.5963460154200257,0.6613002051532876,0.05
U75944,0.8275567195200124,0.8594848295090174,0.05
U38735,0.6813263272046614,0.7356718471875705,0.05
U21184,0.6057063163357511,0.6695911146639358,0.05
U74194,0.7973538042532688,0.83429733535953,0.05
U85437,0.2559580248098155,0.33615145863890716,0.05
U13946,0.6546063381696735,0.712498845235163,0.05
U8933,0.6973736354202953,0.7495013504465113,0.1
U6285,0.7481543572057103,0.7928535364594622,0.1
U4496,0.7170944331556492,0.7664098555303549,0.05
U50539,0.7219233538178483,0.7705358915925553,0.05
U93453,0.5693976853428397,0.6372833292657009,0.1
U11580,0.538782913675002,0.6097208573759783,0.05
U43573,0.7865621474721198,0.8252517122109558,0.05
U17317,0.7374075478767107,0.7837292630997291,0.1
U21961,0.7009711830125102,0.7525929254952791,0.05
U19709,0.8031955482070177,0.8391836892954988,0.1
U48580,0.6422109432941457,0.701684949400333,0.05
U36206,0.804435757433372,0.8402201519621026,0.05
U83155,0.6550977687048124,0.7129267267145183,0.05
U40064,0.7370099969520136,0.7833912257739614,0.05
U75151,0.6738696160860361,0.7292235742475208,0.1
U15138,0.7824425622396086,0.8217921212869339,0.05
U77529,0.4273825122414037,0.5065862503433094,0.05
U38956,0.6720983143591014,0.7276897287360398,0.05
U87787,0.7638634793943988,0.8061439469909039,0.05
U13700,0.5764820688891731,0.6436186835528024,0.1
U39966,0.770337638211699,0.8116053369228995,0.1
U11142,0.7252988154683864,0.7734167520168567,0.05
U90018,0.7483118234325024,0.7929870330044987,0.1
U53083,0.4056838710822129,0.4859036857124745,0.05
U30672,0.7146928477017067,0.7643557706803982,0.1
U86851,0.5031101286959507,0.5772054838811024,0.05
U17631,0.6985970397192425,0.7505530477070211,0.05
U37139,0.6241599125268601,0.6858619307130557,0.05
U27826,0.715981812438129,0.7654583982806931,0.05
U21702,0.724819620789775,0.7730079365861533,0.05
U67457,0.7711929609581718,0.8123261714544441,0.05
U25189,0.38954970906993475,0.4703815809850913,0.05
U89992,0.569418534272194,0.637301996888423,0.05
U69109,0.5988322950779537,0.6635049558949515,0.05
U79457,0.7145683777318251,0.764249273465981,0.1
U82725,0.5603039642254287,0.629127915676398,0.05
U39120,0.7807847690600674,0.8203988941457295,0.05
U26719,0.7854247304962797,0.8242968825144587,0.05
U40061,0.6997596357593585,0.7515521299622852,0.1
U22488,0.49193291899386093,0.5669238247093957,0.05
U81516,0.7171640246581367,0.7664693568660988,0.1
U79104,0.3839370372147232,0.4649518792005886,0.05
U88939,0.6880412963733874,0.7414666200251084,0.05
U49398,0.6133714307466442,0.6763614321323386,0.1
U8809,0.7718274250549507,0.8128607711504188,0.1
U87121,0.45406683129572184,0.5317357045613372,0.05
U48119,0.8445429278326574,0.8735693411687762,0.1
U43491,0.3603844064459063,0.44199035552142624,0.05
U77602,0.7797605973649017,0.8195378736628148,0.05
U62229,0.7828119968625472,0.8221025176229698,0.05
U15160,0.7372934287276939,0.7836322313825643,0.05
U3862,0.6976086200267301,0.7497033831442675,0.05
U22561,0.6037360968436648,0.6678481298442029,0.05
U36818,0.2559580248098155,0.33615145863890716,0.05
U48412,0.6334801143353854,0.6940430172427201,0.05
U77460,0.5325208064384557,0.6040449596986461,0.05
U85631,0.42604156386447434,0.5053142854938187,0.05
U33940,0.6293679815885345,0.6904364579742901,0.05
U23206,0.6315280080690827,0.6923315018071967,0.05
U36,0.6387695950672787,0.6986752977885955,0.05
U78874,0.5607755490700665,0.6295514889462989,0.05
U26969,0.4848982764950516,0.5604288866389836,0.05
U60862,0.7431278186911752,0.7885891826292464,0.05
U92887,0.888344362060248,0.9096306392147029,0.05
U62211,0.48148129927786837,0.5572672734259589,0.05
U33830,0.6386954359451884,0.6986104058479992,0.05
U82674,0.6192602240681736,0.6815512967795732,0.05
U23563,0.8289847819340196,0.8606711518897996,0.05
U2359,0.8010964876331145,0.8374287410966904,0.1
U28641,0.8166982771044106,0.850451030116997,0.1
U37071,0.4636111711177867,0.5406585977610763,0.05
U6851,0.5855766021481684,0.6517288889754779,0.05
U48405,0.8036925722106203,0.8395990986031652,0.1
U61558,0.7175805890108417,0.7668254988467423,0.05
U67376,0.7501886016077889,0.794577693823657,0.05
U34455,0.5517531165711628,0.6214351807804473,0.05
U75657,0.6374981949506121,0.6975625675542826,0.05
U52566,0.553116089268709,0.6226629620254333,0.05
U88114,0.722360119788126,0.7709088104055664,0.05
U51636,0.7495945396832168,0.7940742836209516,0.1
U56470,0.5194409757876955,0.5921462244742766,0.05
U76997,0.4056838710822129,0.4859036857124745,0.05
U588,0.5534756427538768,0.6229867509628102,0.05
U31343,0.4314109279440452,0.5104026417109563,0.05
U87821,0.5594212517368619,0.6283348795420312,0.05
U23497,0.7322565462069673,0.7793465375720242,0.05
U66123,0.7209334046736541,0.7696904877154379,0.05
U8563,0.7735401711988461,0.8143034931211236,0.05
U82426,0.753641515318125,0.7975021293248432,0.05
U82643,0.5409118281096171,0.611647468497747,0.05
U18603,0.8032625713752118,0.83923970980543,0.1
U545,0.6984426757110456,0.7504203692895789,0.1
U17170,0.6938826672967834,0.7464983143685306,0.05
U9676,0.608918024250073,0.6724299732123172,0.05
U18002,0.6028805989231111,0.66709094643925,0.05
U8940,0.6242608837769673,0.6859506915769594,0.05
U92061,0.7369056923502229,0.7833025295916406,0.05
U3257,0.5208594569409168,0.5934394903919763,0.05
U83031,0.7485268141212911,0.7931692885034557,0.1
U19776,0.523952119748656,0.5962567126741943,0.05
U36748,0.6407290589578821,0.7003893550442238,0.05
U2408,0.7353432416431888,0.7819735874271388,0.05
U82831,0.4910032126854847,0.5660665170189627,0.05
U92096,0.7589700631161224,0.8020098768482602,0.05
U38576,0.511916049619631,0.5852736833418288,0.05
U24071,0.7252164390755073,0.7733464780778914,0.05
U9225,0.7991422093025193,0.8357940131964273,0.05
U69444,0.6771608392169686,0.7320714457382187,0.05
U36574,0.762373343167714,0.804885608184475,0.1
U47153,0.6931826407013468,0.7458957670630613,0.1
U78165,0.6807656582882345,0.735187495094347,0.05
U22161,0.5354569586919805,0.606707905009041,0.1
U28528,0.7206269682614913,0.769428747901905,0.05
U48271,0.7987811448416742,0.8354919001072921,0.05
U38520,0.5940748381048155,0.6592845929184057,0.05
U71215,0.8136897651398858,0.8479438265790481,0.1
U18093,0.8548789893926775,0.8821119687390406,0.1
U57407,0.7421240496487725,0.787736927213049,0.05
U63612,0.7985307068849685,0.8352823353756799,0.1
U33081,0.7698826150989485,0.8112217949669202,0.1
U47095,0.7627783116318869,0.8052276306129593,0.05
U20897,0.7880217606140517,0.8264766121253125,0.1
U17600,0.7211547046720248,0.7698794952155866,0.1
U64372,0.5602209281214752,0.6290533260128147,0.05
U77320,0.7258804471427782,0.7739128869709848,0.1
U11824,0.5943161289177871,0.6594988054654437,0.05
U42716,0.455777321106054,0.5333375593255733,0.05
U3066,0.5944340469876096,0.6596034841434204,0.05
U85885,0.4488056021224926,0.5268010299950272,0.05
U55766,0.5759055558220848,0.643103709403739,0.05
U52563,0.6501516141962876,0.7086172432858916,0.05
U56538,0.7801033496261388,0.81982605043429,0.1
U73908,0.625406847704252,0.6869578737649731,0.1
U76289,0.5846488587161606,0.650902717917551,0.05
U66496,0.8204144333726976,0.8535454149790537,0.1
U24715,0.5281355228003376,0.6000622464929521,0.05
U57926,0.7119722977915495,0.7620272058340252,0.1
U7152,0.7013514182118524,0.7529194973244738,0.05
U64577,0.5964141836820595,0.661360678997962,0.05
U9350,0.7212946648098838,0.7699990261273464,0.05
U61386,0.3754540104016465,0.4567151289248028,0.05
U62375,0.8105410808770278,0.8453178211830127,0.1
U32428,0.5589271121068579,0.6278908311989434,0.05
U17839,0.7224972739137483,0.7710259058138303,0.05
U78914,0.7540891367706777,0.7978810446120053,0.1
U11039,0.5830085408767459,0.649441345381211,0.05
U46843,0.501924484306746,0.5761170194118005,0.05
U1532,0.7194236785968506,0.7684007537799312,0.05
U62941,0.6238968557560602,0.6856306717342864,0.05
U44037,0.7945180793157909,0.8319228006553043,0.1
U78313,0.7437670641183131,0.7891318173338542,0.1
U93265,0.7495382897514887,0.7940266130928817,0.1
U54812,0.7938729894564865,0.8313823889881278,0.1
U83214,0.551006404049568,0.6207622765402281,0.05
U69559,0.7007407525581254,0.7523949989207294,0.1
U66151,0.6819995886742898,0.7362533607030736,0.05
U93115,0.7323109503598646,0.7793928594502281,0.05
U39501,0.3839370372147232,0.4649518792005886,0.05
U50345,0.3839370372147232,0.4649518792005886,0.05
U93313,0.714490097597186,0.7641822946370267,0.05
