,entropy,target_entropy,optimal_lambda
504290,0.5650549824073321,0.8921094539436871,0.5
680786,0.827836670722468,0.9629171729052173,0.5
544585,0.7492951533400183,0.9439099947028811,0.55
243112,0.6155375535202976,0.9075089374719736,0.5
208011,0.752578796969658,0.9447358495464605,0.5
388699,0.7002892055516723,0.931226843446937,0.5
215295,0.7227922811448683,0.93713617179071,0.5
619494,0.6781513410807465,0.9252632755011262,0.5
421234,0.7040251856254711,0.932218332226918,0.5
472719,0.5571663092507413,0.8896044967882127,0.5
150168,0.5910944559245565,0.9001841818550816,0.55
412243,0.5410414990843166,0.8843946679721445,0.5
370118,0.7599986625232183,0.9465914242231466,0.5
400122,0.6756356017774893,0.9245757643762111,0.5
592011,0.7790964010660562,0.9513016272656323,0.5
213741,0.7821361819292738,0.952042805366089,0.5
124067,0.647261215783118,0.9166761180640345,0.5
424513,0.6797377058902329,0.9256957552474123,0.5
52970,0.6763324830121819,0.9247664156180323,0.5
38595,0.6213533741723173,0.9092173871002576,0.5
607558,0.696854053513524,0.9303114499264286,0.5
178889,0.6066216928614595,0.9048645775054257,0.5
592280,0.6573563757644639,0.919517874517243,0.5
938,0.5899664156746319,0.8998403383240373,0.5
184367,0.6719675009595191,0.9235696521502923,0.5
696218,0.6449512192112823,0.9160208808910508,0.5
318232,0.7178520604267786,0.9358516066028548,0.5
152757,0.8076487417060203,0.9581742692398763,0.5
34832,0.6081447140776363,0.9053184834708944,0.5
676770,0.37547055780909017,0.8220820727106052,0.5
251940,0.7230702092822832,0.9372082302413772,0.5
253187,0.7107823799485916,0.9340009772848881,0.5
57014,0.6878315462778828,0.9278898370565221,0.55
497734,0.62178611397442,0.9093439962106824,0.5
689850,0.6774122699563633,0.9250615111959286,0.5
212147,0.7883368271781215,0.953547568424365,0.5
179592,0.6953187299792545,0.9299011518180887,0.5
705927,0.6823133861787203,0.9263962285705981,0.5
340183,0.7162494258640875,0.9354333674192029,0.5
282773,0.7851072330925374,0.9527650017913775,0.5
579883,0.6282292603625498,0.9112208155782412,0.5
680066,0.6418214354887295,0.9151301070027273,0.5
619908,0.5800628028396829,0.8967987687976486,0.5
19161,0.6516888000853269,0.9179268034941592,0.5
231841,0.7195380833122269,0.9362908020918953,0.5
363970,0.6606571352042991,0.9204394536449363,0.5
3263,0.7508323539505722,0.9442969689912172,0.5
194051,0.7094436917263998,0.9336488922690938,0.5
119239,0.6697428448473788,0.9229573156453399,0.5
58570,0.7573280432105637,0.9459252266918295,0.5
310654,0.5348958291627777,0.8823763153472077,0.5
465858,0.6451292964720009,0.9160714597477079,0.5
297562,0.7302260443252472,0.9390559389964213,0.5
299690,0.6608202068389784,0.9204848880286566,0.5
639914,0.7236145678969095,0.9373493019666902,0.5
491674,0.4314563051274304,0.8452542517270675,0.5
618806,0.7073053821452504,0.9330853967568578,0.5
65651,0.7029989317904463,0.93194639566192,0.5
126569,0.6937795270039654,0.929489088797975,0.5
176176,0.7299563707095819,0.9389865697841874,0.5
593681,0.6490948338432597,0.9171948985595301,0.5
706961,0.634924386836137,0.9131547901586371,0.5
180918,0.7130796653325614,0.9346039461425892,0.5
138120,0.6780044954231317,0.9252232010646546,0.5
204732,0.6251336022387217,0.9103210152183709,0.5
69888,0.8819881178695566,0.9751974272709438,0.55
166958,0.6231446604516212,0.9097410162744417,0.5
207692,0.8108010033175673,0.9589210571284259,0.5
246061,0.564840424410338,0.8920416947690043,0.5
684059,0.7495632055488961,0.9439775197522683,0.5
482240,0.6471385580588405,0.9166413729170539,0.5
663996,0.6197405436955467,0.9087448899735904,0.5
201290,0.6213155795550613,0.9092063259679972,0.5
