,entropy,target_entropy,optimal_lambda
504290,0.5650549824073321,0.7099935857481846,0.15
680786,0.827836670722468,0.8928259329787337,0.15
544585,0.7492951533400183,0.8409917860598112,0.2
243112,0.6155375535202976,0.7473993786251788,0.15
208011,0.752578796969658,0.8432011439186875,0.15
388699,0.7002892055516723,0.8075444918924573,0.2
215295,0.7227922811448683,0.8230156689589673,0.2
619494,0.6781513410807465,0.792129112666523,0.15
421234,0.7040251856254711,0.8101266471296467,0.15
472719,0.5571663092507413,0.704029583304815,0.15
150168,0.5910944559245565,0.7294476535060768,0.2
412243,0.5410414990843166,0.6917327641089625,0.15
370118,0.7599986625232183,0.8481793538901662,0.15
400122,0.6756356017774893,0.7903646645398588,0.15
592011,0.7790964010660562,0.860903986592545,0.15
213741,0.7821361819292738,0.8629177972566493,0.2
124067,0.647261215783118,0.7702784552728162,0.15
424513,0.6797377058902329,0.7932403853966353,0.2
52970,0.6763324830121819,0.790853694485408,0.15
38595,0.6213533741723173,0.7516284263722887,0.15
607558,0.696854053513524,0.8051653897872633,0.2
178889,0.6066216928614595,0.7408849315627297,0.15
592280,0.6573563757644639,0.7774644284102636,0.15
938,0.5899664156746319,0.7286120909513377,0.15
184367,0.6719675009595191,0.787787275295485,0.15
696218,0.6449512192112823,0.7686278579089337,0.15
318232,0.7178520604267786,0.8196358972455821,0.2
152757,0.8076487417060203,0.8796978133920031,0.2
34832,0.6081447140776363,0.7420004381936754,0.15
676770,0.37547055780909017,0.5555786302635334,0.15
251940,0.7230702092822832,0.8232055339838957,0.2
253187,0.7107823799485916,0.8147830616236834,0.15
57014,0.6878315462778828,0.7988941740919885,0.2
497734,0.62178611397442,0.7519424643347454,0.15
689850,0.6774122699563633,0.7916110270508476,0.2
212147,0.7883368271781215,0.8670159540948925,0.15
179592,0.6953187299792545,0.804100545882416,0.15
705927,0.6823133861787203,0.7950424816695021,0.2
340183,0.7162494258640875,0.8185374837770804,0.15
282773,0.7851072330925374,0.8648830524087259,0.15
579883,0.6282292603625498,0.7566079427270624,0.15
680066,0.6418214354887295,0.766387707975177,0.15
619908,0.5800628028396829,0.7212486446517185,0.15
19161,0.6516888000853269,0.7734355933982275,0.2
231841,0.7195380833122269,0.8207904051340208,0.2
363970,0.6606571352042991,0.7798043937899259,0.2
3263,0.7508323539505722,0.8420265530587893,0.2
194051,0.7094436917263998,0.813861976570751,0.15
119239,0.6697428448473788,0.7862213799261695,0.15
58570,0.7573280432105637,0.8463898043774111,0.2
310654,0.5348958291627777,0.6870075769824094,0.15
465858,0.6451292964720009,0.768755186223233,0.15
297562,0.7302260443252472,0.8280839955786414,0.2
299690,0.6608202068389784,0.7799198767176349,0.15
639914,0.7236145678969095,0.8235773249131476,0.2
491674,0.4314563051274304,0.6038959151570835,0.15
618806,0.7073053821452504,0.8123892682250683,0.15
65651,0.7029989317904463,0.809417889990261,0.15
126569,0.6937795270039654,0.8030320668451577,0.15
176176,0.7299563707095819,0.8279004943981523,0.2
593681,0.6490948338432597,0.7715869816698463,0.15
706961,0.634924386836137,0.7614356474633651,0.15
180918,0.7130796653325614,0.8163620943759262,0.2
138120,0.6780044954231317,0.7920261924908897,0.15
204732,0.6251336022387217,0.754368779468683,0.15
69888,0.8819881178695566,0.9274225269152855,0.2
166958,0.6231446604516212,0.7529277898213412,0.15
207692,0.8108010033175673,0.8817562901516892,0.15
246061,0.564840424410338,0.7098318177322298,0.15
684059,0.7495632055488961,0.8411722865570445,0.2
482240,0.6471385580588405,0.7701908700618426,0.15
663996,0.6197405436955467,0.7504572287564313,0.15
201290,0.6213155795550613,0.7516009947797663,0.15
348987,0.6841918140413903,0.796355024038103,0.15
540741,0.7211700739262237,0.8219068841147594,0.2
403884,0.5957207324321588,0.7328677803468893,0.15
242627,0.7771542262486106,0.8596156782631746,0.15
531967,0.6801370261231109,0.7935199518173285,0.15
536563,0.6957853950781551,0.8044243070218151,0.15
109857,0.5178301429240348,0.6737711269840438,0.15
44331,0.5152359651874522,0.6717438551497903,0.15
287223,0.820016655606933,0.8877559753147366,0.2
315993,0.5971089026976639,0.7338919565318349,0.2
432001,0.617123738022663,0.7485543720577175,0.15
180107,0.6668034604386651,0.7841492058935549,0.15
174332,0.7350616459902134,0.8313698252579713,0.2
333938,0.7353241981917974,0.8315479836929797,0.2
545873,0.7240541945714821,0.8238775034294155,0.15
20990,0.7239967974140351,0.823838316603162,0.2
587076,0.6585407437875265,0.7783045868226365,0.15
161217,0.720553983821886,0.8214855228285425,0.2
395907,0.7801674106478005,0.8616138728750466,0.15
236333,0.6777931912211376,0.7918780794059186,0.15
699318,0.6695012033499881,0.786051167650437,0.15
149129,0.6319562954199709,0.7592979489339113,0.15
254405,0.7573682440423879,0.8464167611604844,0.2
475273,0.49482746074196904,0.6556503174687501,0.15
617930,0.6846351493880275,0.7966645921303777,0.15
128307,0.6285967068059887,0.7568734321614385,0.15
305954,0.7698333220834787,0.8547478622959638,0.2
699707,0.6382118332603495,0.763798693884286,0.15
474014,0.6898328153462021,0.8002880093547269,0.2
567732,0.6716039190563626,0.7875314984614786,0.2
486424,0.6858232910609461,0.7974938415184928,0.15
92493,0.8223697896903004,0.8892836112478685,0.2
284898,0.6092157492052664,0.742784227471112,0.2
11618,0.6114778115955695,0.7444378078313225,0.15
217362,0.44307847857140026,0.6136042986953492,0.15
444526,0.6473959893873652,0.7703746843176174,0.15
691790,0.7134409666251855,0.8166102485265919,0.15
314926,0.7647081629520688,0.8513290158000009,0.2
59108,0.49731947678364224,0.657629491297696,0.15
146171,0.7656002704820418,0.8519247724227417,0.2
150241,0.5410689505883708,0.6917538222852246,0.15
623224,0.7146586830870763,0.8174462480892104,0.2
