,entropy,target_entropy,optimal_lambda
504290,0.5650549824073321,0.8426111711508367,0.4
680786,0.827836670722468,0.9448946676634035,0.4
544585,0.7492951533400183,0.917056043031074,0.4
243112,0.6155375535202976,0.864522630487588,0.4
208011,0.752578796969658,0.9182598455332169,0.4
388699,0.7002892055516723,0.8986347933907619,0.4
215295,0.7227922811448683,0.9072021103144366,0.4
619494,0.6781513410807465,0.8900163552803526,0.35
421234,0.7040251856254711,0.9000703567664289,0.4
472719,0.5571663092507413,0.8390647074599282,0.4
150168,0.5910944559245565,0.8540770770288105,0.4
412243,0.5410414990843166,0.8317047337300435,0.4
370118,0.7599986625232183,0.920966532448474,0.4
400122,0.6756356017774893,0.8890245578946955,0.4
592011,0.7790964010660562,0.9278491184414334,0.4
213741,0.7821361819292738,0.9289336882989276,0.4
124067,0.647261215783118,0.8776550890143668,0.4
424513,0.6797377058902329,0.8906404355275115,0.4
52970,0.6763324830121819,0.889299552729792,0.4
38595,0.6213533741723173,0.8669650664082658,0.4
607558,0.696854053513524,0.8973100856377706,0.4
178889,0.6066216928614595,0.8607467290456176,0.4
592280,0.6573563757644639,0.8817394333987018,0.4
938,0.5899664156746319,0.8535877757743123,0.4
184367,0.6719675009595191,0.8875738139982978,0.4
696218,0.6449512192112823,0.876714239595168,0.4
318232,0.7178520604267786,0.9053374493776241,0.4
152757,0.8076487417060203,0.9379220721317967,0.4
34832,0.6081447140776363,0.8613944730456978,0.4
676770,0.37547055780909017,0.7453714713238851,0.35
251940,0.7230702092822832,0.9073067474585955,0.4
253187,0.7107823799485916,0.9026533452127031,0.4
57014,0.6878315462778828,0.8938088017534782,0.4
497734,0.62178611397442,0.8671461608833573,0.4
689850,0.6774122699563633,0.8897252536883774,0.4
212147,0.7883368271781215,0.9311369147955055,0.4
179592,0.6953187299792545,0.8967165359702117,0.4
705927,0.6823133861787203,0.8916515472254294,0.4
340183,0.7162494258640875,0.9047306139271957,0.4
282773,0.7851072330925374,0.9299908883471525,0.4
579883,0.6282292603625498,0.8698321347978945,0.35
680066,0.6418214354887295,0.8754357246395517,0.4
619908,0.5800628028396829,0.8492635896185109,0.4
19161,0.6516888000853269,0.8794518709959218,0.4
231841,0.7195380833122269,0.9059748369209935,0.4
363970,0.6606571352042991,0.8830653394794328,0.4
3263,0.7508323539505722,0.9176200483090969,0.4
194051,0.7094436917263998,0.902142991199705,0.4
119239,0.6697428448473788,0.8866912540034267,0.4
58570,0.7573280432105637,0.9199944588840799,0.4
310654,0.5348958291627777,0.8288592021461845,0.4
465858,0.6451292964720009,0.8767868533590322,0.4
297562,0.7302260443252472,0.9099912063194026,0.4
299690,0.6608202068389784,0.8831307245915719,0.4
639914,0.7236145678969095,0.9075116114481112,0.4
491674,0.4314563051274304,0.77710740258801,0.4
618806,0.7073053821452504,0.9013263938358115,0.4
65651,0.7029989317904463,0.8996765474270523,0.4
126569,0.6937795270039654,0.8961205649047218,0.4
176176,0.7299563707095819,0.9098903749343391,0.4
593681,0.6490948338432597,0.87840024002151,0.4
706961,0.634924386836137,0.8726028005131344,0.4
180918,0.7130796653325614,0.9035275836275981,0.4
138120,0.6780044954231317,0.8899585341412766,0.35
204732,0.6251336022387217,0.8685440572985823,0.4
69888,0.8819881178695566,0.9630277913514674,0.45
166958,0.6231446604516212,0.8677141175648471,0.4
