,entropy,target_entropy,optimal_lambda
504290,0.5650549824073321,0.7517013917822236,0.2
680786,0.827836670722468,0.9098553020796593,0.25
544585,0.7492951533400183,0.8656183647197062,0.25
243112,0.6155375535202976,0.7845620138142667,0.25
208011,0.752578796969658,0.8675129952742253,0.2
388699,0.7002892055516723,0.8368328420608696,0.25
215295,0.7227922811448683,0.8501719127005245,0.25
619494,0.6781513410807465,0.8234994481362732,0.2
421234,0.7040251856254711,0.8390620868716874,0.2
472719,0.5571663092507413,0.7464357368526384,0.2
150168,0.5910944559245565,0.7688266748263594,0.25
412243,0.5410414990843166,0.7355552318380426,0.25
370118,0.7599986625232183,0.8717790216122537,0.25
400122,0.6756356017774893,0.8219705601647113,0.2
592011,0.7790964010660562,0.8826643762303179,0.25
213741,0.7821361819292738,0.8843846346071792,0.25
124067,0.647261215783118,0.8045254599968344,0.2
424513,0.6797377058902329,0.8244620706195239,0.25
52970,0.6763324830121819,0.8223943597886489,0.25
38595,0.6213533741723173,0.7882597123869247,0.25
607558,0.696854053513524,0.8347778468032822,0.25
178889,0.6066216928614595,0.7788592253170399,0.25
592280,0.6573563757644639,0.8107751696768124,0.25
938,0.5899664156746319,0.7680927129420198,0.25
184367,0.6719675009595191,0.8197362386521161,0.25
696218,0.6449512192112823,0.8030885500436937,0.25
318232,0.7178520604267786,0.8472615065177803,0.25
152757,0.8076487417060203,0.8986927960688348,0.25
34832,0.6081447140776363,0.7798363380079414,0.2
676770,0.37547055780909017,0.6127565240852929,0.2
251940,0.7230702092822832,0.8503353510717305,0.25
253187,0.7107823799485916,0.8430791065781381,0.25
57014,0.6878315462778828,0.8293561034187201,0.25
497734,0.62178611397442,0.7885341552364235,0.25
689850,0.6774122699563633,0.8230505877261515,0.25
212147,0.7883368271781215,0.8878833409734195,0.2
179592,0.6953187299792545,0.8338577396530265,0.2
705927,0.6823133861787203,0.8260226305487763,0.25
340183,0.7162494258640875,0.8463152047931595,0.25
282773,0.7851072330925374,0.8860627704020395,0.25
579883,0.6282292603625498,0.7926091472867001,0.2
680066,0.6418214354887295,0.8011375883634031,0.25
619908,0.5800628028396829,0.761618541554552,0.25
19161,0.6516888000853269,0.8072724447702442,0.25
231841,0.7195380833122269,0.8482559067358311,0.25
363970,0.6606571352042991,0.8128081786032293,0.25
