entropy,target_entropy,optimal_lambda
0.8067948024005921,0.8421907620631882,0.1
0.3777918270738503,0.45898875612837325,0.05
0.4852768268933439,0.560778871832221,0.05
0.6956217153141286,0.7479946726885949,0.05
0.68651410885722,0.7401497105485663,0.05
0.44600007384152196,0.52416491068881,0.05
0.5367362212353898,0.6078672190258401,0.05
0.6081447140776363,0.6717467114402373,0.05
0.7013539339926218,0.7529216579300289,0.05
0.7528997062365422,0.796874082633002,0.1
0.7304338307314974,0.7777942062762525,0.05
0.3969927904381159,0.4775579682982126,0.05
0.8037660987724491,0.8396605472440226,0.05
0.735024687156925,0.7817025716909549,0.1
0.5379126433314263,0.6089328476142322,0.05
0.70203708135971,0.7535083019537128,0.05
0.5533008185611957,0.6228293216734153,0.05
0.5917162249133073,0.6571897515412792,0.05
0.6707210138112759,0.7264965068574146,0.05
0.5423055046152747,0.6129078873014033,0.05
0.5756901627526484,0.6429112816529512,0.05
0.6621320507206812,0.7190443671355485,0.05
0.6073720244227446,0.6710638243506992,0.05
0.7048662755512035,0.7559366222008141,0.1
0.7027404513934193,0.7541121926540069,0.05
0.5105940470895195,0.5840642142330454,0.05
0.769882058371545,0.8112213256699885,0.05
0.6442916585600003,0.7035030861755389,0.05
0.7251421379046205,0.7732830916079158,0.1
0.6832980043884131,0.7373745121966832,0.1
0.5920739171711309,0.6575075491199293,0.05
0.7133351984675778,0.7631939576757869,0.05
0.6880938338727707,0.7415119132420771,0.05
0.46005685122004375,0.5373400385226207,0.05
0.7235054178869357,0.7718864729014622,0.05
0.7827522083304186,0.8220522857119567,0.05
0.6752466719306118,0.730415468374817,0.05
0.6941957433357446,0.7467677549565391,0.05
0.8184157877125237,0.8518815233990087,0.05
0.5580511433995933,0.6271034670340555,0.05
0.7970068059964643,0.8340068622266886,0.05
0.5272249210632266,0.5992344104882408,0.05
0.627321349453693,0.6886396972924775,0.05
0.6343073827775179,0.694768009149039,0.05
0.6571913619038392,0.7147488695712995,0.05
0.6574509378723261,0.7149747085751199,0.05
0.5992929926609859,0.6639132860706717,0.05
0.5841380477147844,0.6504477202566128,0.05
0.6880692657072832,0.7414907328140077,0.05
0.621412412821302,0.6834455801868988,0.05
0.6422212281087653,0.701693939204252,0.05
0.4999671889248234,0.5743190252781833,0.05
0.6063428418865484,0.6701539842534766,0.05
0.6901513591558429,0.7432851874939834,0.1
0.7291994779988279,0.7767425192212394,0.05
0.685328693566489,0.7391271108644919,0.1
0.6510321680797202,0.709384930314462,0.05
0.8463491327677821,0.8750636482466844,0.05
0.7038278949614389,0.7550455985877751,0.05
0.4120861971281288,0.49202872101450196,0.05
0.7985496132538893,0.8352981565517069,0.1
0.8027153834821722,0.8387823220311638,0.1
0.6604628431510472,0.7175938562546859,0.05
0.6534507375056078,0.7114924271240985,0.05
0.47500571019203064,0.5512632794256017,0.05
0.6327457820780934,0.6933993130175905,0.1
0.4118931714902108,0.49184433511090053,0.05
0.42412999925198136,0.503499673649862,0.05
0.6977643628008112,0.7498372785977301,0.05
0.6368189010705307,0.6969678672083915,0.05
0.6651849127770406,0.7216953586047564,0.05
0.7320996423493851,0.7792129394780803,0.05
0.7388049111394265,0.784917151248973,0.05
0.6464881999851751,0.7054211585864136,0.05
0.6586078263632325,0.7159810200937173,0.05
0.5893468317213382,0.6550836535434102,0.05
0.5162474732398803,0.5892320362983412,0.05
0.7335090849806633,0.7804128249559413,0.05
0.6413564879499547,0.7009379820378333,0.05
0.5995383166774918,0.6641306985346267,0.05
0.7015072627045146,0.7530533369340414,0.05
0.571912119992677,0.6395337085097612,0.05
0.7231391901726885,0.7715738830867128,0.05
0.5699643962275405,0.6377906997419902,0.1
0.7438122928377007,0.7891702069923507,0.05
0.7195575506789739,0.7685151403344302,0.05
0.729970818591277,0.7773997546736304,0.05
0.5069684747372377,0.5807440423880361,0.05
0.5077098271906751,0.5814233321199248,0.05
0.7380765912330255,0.7842980680181859,0.05
0.6717715651649842,0.7274066944368108,0.05
0.7113433344826062,0.7614886123971301,0.05
0.6461989989980053,0.7051686959759987,0.05
0.636993171047138,0.697120447165073,0.05
0.547458409541528,0.6175624835970795,0.05
0.5646929869978997,0.6330673495564744,0.05
0.6670626941925466,0.723324744930921,0.05
0.6000750590301593,0.6646063114014817,0.05
0.6873093283486782,0.7408355095116703,0.05
0.5444660458893231,0.6148605668149183,0.05
0.7565450805080857,0.7999592218414373,0.1
0.6886309176561985,0.7419749000367911,0.05
0.6862403233086138,0.7399135605557692,0.1
0.4605304521050269,0.5377825204119181,0.05
0.6409069818455729,0.7005449426015915,0.05
0.582754551165821,0.6492149904029503,0.05
0.8080347992875636,0.8432261217493707,0.05
0.6631839581653739,0.7199580797843816,0.05
0.5960012706546639,0.6609943518927787,0.05
0.762299434486159,0.8048231835350625,0.1
0.4285921865250209,0.507733009676317,0.05
0.8667053768710438,0.891861040068693,0.05
0.5502512502088316,0.6200815798453883,0.05
0.4619160257917024,0.5390765297697815,0.05
0.600305053109429,0.6648100854549942,0.05
0.4829673413054933,0.5586428073272651,0.05
0.46069450276680624,0.5379357705359027,0.05
0.6587247853333602,0.7160827363653918,0.1
0.7688156950441205,0.8103223032307864,0.1
0.6873968386387849,0.7409109688744723,0.05
0.5627022873506141,0.6312813286520231,0.05
0.6802850976405718,0.7347722836375832,0.05
0.6719404216155541,0.7275529634744856,0.05
0.8369514220759436,0.8672817371416474,0.1
0.6751266817627019,0.7303116316753191,0.05
0.5878345783135014,0.6537385617976545,0.05
0.5416311226742356,0.6122980680275418,0.05
0.646762818773171,0.7056608705266781,0.05
0.7333258615811362,0.7802568694637949,0.1
0.6753226052195177,0.7304811773696723,0.1
0.7757681523760896,0.8161792647751541,0.1
0.6684179113773299,0.7245001224692478,0.05
0.6614719785096199,0.7184708639642744,0.05
0.7374741558020629,0.7837858962154483,0.05
0.5733081661614601,0.6407822931457691,0.05
0.7119952322730032,0.7620468432750631,0.05
0.6057315866307952,0.669613463044961,0.1
0.48193792314512807,0.5576900311356772,0.05
0.6636358275779812,0.720350495638291,0.05
0.6162103284715343,0.6788646251753734,0.05
0.6449199026854343,0.7040518172922063,0.05
0.5065460154342675,0.5803568606412289,0.05
0.4288946592127309,0.5080196495873646,0.05
0.5070995369390913,0.5808641470954578,0.05
0.764951495257373,0.8070624069689323,0.05
0.7141019858065452,0.7638501928778031,0.05
0.6677398133456016,0.7239120688475859,0.1
0.6844973725202558,0.7384097599061746,0.05
0.624038077771232,0.6857548255301906,0.05
0.7350616459902134,0.7817340162617464,0.05
0.7232448497344134,0.7716640709435838,0.05
0.6515084564545502,0.7098000828688628,0.05
0.6988760316640976,0.7507928310228862,0.05
0.6333952354085843,0.6939686213278535,0.05
0.7870359875143039,0.8256494061566658,0.05
0.6972580910195016,0.749402003852408,0.05
0.6489172664704929,0.7075407605054977,0.1
0.8801459228745324,0.9029085077254647,0.1
0.7186792457167823,0.7677645979029339,0.05
0.4864619201549788,0.5618741858270859,0.05
0.37995190331898876,0.4610870230676768,0.05
0.49600119308073326,0.5706714907973169,0.05
0.5718573605642666,0.6394847207937399,0.05
0.5829363753123968,0.6493770336216764,0.05
0.7911729736240303,0.8291195483204847,0.1
0.5995620815174476,0.664151758602697,0.05
0.6835389116561119,0.7375824830858859,0.1
0.592116325338841,0.6575452248085751,0.05
0.7815583575278595,0.8210490997269692,0.05
0.46512394059840184,0.5420694788537994,0.05
0.2536459940959801,0.33372013163346403,0.05
0.5823496540397698,0.648854106319314,0.05
0.6756387407499186,0.7307547298842542,0.05
0.5585925700847607,0.627590157369333,0.05
0.6305617923669843,0.691483977747512,0.05
0.4457914532098509,0.5239687551504393,0.05
0.4390616634134202,0.5176311634931433,0.05
0.8023568158891018,0.8384825658768246,0.05
0.44580498327347284,0.5239814773487241,0.05
0.6556068384448627,0.7133698987070608,0.05
0.7414603299825336,0.7871732659034865,0.1
0.44865055756866584,0.5266554338575579,0.05
0.722215596128434,0.7707854184421592,0.05
0.6626822777621568,0.7195223440443572,0.05
0.7002047670093312,0.7519345676413102,0.05
0.6868387230955324,0.7404296777310281,0.1
0.5280951892360023,0.6000255849422405,0.05
0.46279765165321973,0.5398994900351956,0.05
0.37264992023664223,0.45398429168213267,0.05
0.5254679846476775,0.597636355424068,0.05
0.7585338963818063,0.8016411348875806,0.1
0.689322711015125,0.7425711460092933,0.05
0.5824851037138951,0.6489748379555824,0.05
0.7847339269189173,0.8237168372843814,0.05
0.6837557900108759,0.73776969771006,0.1
0.6370429748173875,0.6971640507159035,0.05
0.6387403105512095,0.6986496729474059,0.05
0.7103157907781045,0.7606085018965526,0.05
0.7651465830345227,0.8072270647250807,0.05
0.6246177483890866,0.6862643777851515,0.05
0.7279840353876671,0.7757065959095146,0.05
0.7828659858565683,0.8221478763369231,0.05
0.6888920662567859,0.7421999940368548,0.05
0.5424187136513893,0.6130102432792732,0.05
0.659667426111049,0.7169023955170608,0.05
0.7366837139152405,0.7831137602446205,0.05
0.7288097774018668,0.7764104145362223,0.1
0.38677836303780616,0.4677025489620349,0.05
0.6317356343161582,0.6925135890170385,0.1
0.4879061079968839,0.5632082450319733,0.05
0.7118746403180659,0.761943586094682,0.1
0.8422527544876866,0.8716737185693432,0.05
0.6924974462885579,0.7453058686767171,0.1
0.6766352560217663,0.7316168484841259,0.05
0.6763324830121819,0.7313549363275491,0.05
0.7186048572976338,0.7677010219627752,0.05
0.5393095479221636,0.610197588917172,0.05
0.49482746074196904,0.5695908897864567,0.05
0.5405449326625446,0.6113155461615134,0.05
0.2718969710931821,0.35279587265187773,0.05
0.6164246006871291,0.6790534655932958,0.05
0.5629979453295404,0.6315466676226383,0.05
0.7633144963544907,0.8056804179105141,0.1
0.7101970793117927,0.7605068068917756,0.05
0.5039933603310025,0.5780159890620962,0.05
0.6357364326318563,0.6960199379981893,0.05
0.583659927357558,0.6500217692187453,0.05
0.5315599213152422,0.6031728471122252,0.05
0.3150346043455035,0.39690503522166487,0.05
0.6495524175722731,0.7080947310627193,0.05
0.7358864810705906,0.7824357036056072,0.05
0.7142416006859893,0.7639696635078802,0.05
0.6783348418008436,0.7330866312808252,0.05
0.5975407105010901,0.6623598503024911,0.05
0.6101615937174535,0.6735283709776723,0.05
0.6189760077364996,0.6813010408852459,0.05
0.627915237888445,0.6891611990064553,0.05
0.6747577951882051,0.7299923826968407,0.1
0.7090350756319455,0.7595111887244326,0.05
0.8061450073896297,0.841648075924074,0.1
0.7574135731887046,0.8006938022672113,0.1
0.7442850982066931,0.7895714912441546,0.05
0.5903612553062394,0.6559855577768626,0.05
0.7187134223783559,0.7677938064893317,0.05
0.6613520952205985,0.7183666911930088,0.05
0.37076342328338974,0.4521447648130904,0.05
0.7158819037060178,0.7653729468974991,0.05
0.6029854046890248,0.6671837193861606,0.05
0.6211445599647812,0.6832098967802179,0.05
0.5155217090513238,0.588569247714539,0.05
0.7448405155657319,0.7900428256802764,0.05
0.31535071991755736,0.39722361680157386,0.05
0.6177875881118946,0.6802543740138899,0.05
0.7340727744249758,0.780892575442631,0.05
0.6169083132934932,0.6794797184773174,0.05
0.7462865846549327,0.7912696492545254,0.05
0.7107237401758222,0.7609579486837641,0.05
0.5740079330534211,0.6414079162314279,0.05
0.5394462421502846,0.6103213150775101,0.05
0.6060996440573017,0.6699389421736763,0.05
0.6607755101889494,0.7178656139507651,0.05
0.7760268698543608,0.8163970131313807,0.05
0.49941265685697206,0.5738093699839377,0.05
0.6369614317010199,0.6970926587887901,0.05
0.6099743283934627,0.6733629952720818,0.1
0.4067692539984735,0.48694341274591896,0.05
0.5843805401679857,0.650663726890386,0.05
0.5770883930301495,0.6441601755290004,0.05
0.44274910821263824,0.5211060989116265,0.05
0.6646626231344358,0.7212419946043838,0.05
0.62139423370115,0.6834295850436919,0.05
0.7104570861192563,0.760729539104546,0.05
0.4757230526839976,0.5519291828167249,0.05
0.7258114349213527,0.7738540233324523,0.05
0.6023209812308858,0.6665955242118263,0.05
0.6800578776934827,0.7345759418424798,0.1
0.5480174554647904,0.6180669391566093,0.05
0.7657568427966917,0.807742081251452,0.05
0.24431477684641126,0.32386184681061153,0.05
0.7426084514506289,0.788148239889857,0.05
0.7691895340881826,0.8106375053162453,0.05
0.5217292540377578,0.5942321584326324,0.05
0.5459232933963853,0.6161767399404104,0.05
0.6076477575019336,0.6713075314541687,0.05
0.6260273866713275,0.6875031084084888,0.05
0.6556419573932479,0.7134004690611029,0.05
0.5067764491036715,0.5805680598994037,0.05
0.7419536459408439,0.7875922221591378,0.05
0.5317911999738625,0.6033827876029962,0.05
0.7427333619217327,0.7882542944998406,0.05
0.5164828626915346,0.5894469606361602,0.05
0.575850247864973,0.6430542997828432,0.1
0.6522925896974463,0.7104834334896591,0.1
0.6989287940199805,0.7508381761744635,0.05
0.6098966468513336,0.6732943910182482,0.05
0.7379956141999318,0.7842292287370742,0.05
0.7944241964681792,0.8318441575568128,0.1
0.7107254173252288,0.7609593852361669,0.05
0.4292422935014376,0.5083490372090851,0.05
0.7021902096677943,0.7536397832534278,0.05
0.7301915577972421,0.7775878141539844,0.1
0.32580292333074606,0.40772184559766955,0.05
0.5973498832819302,0.662190622903412,0.05
0.5654165074930033,0.633716167312179,0.05
0.6116862733052628,0.6748744519095721,0.05
0.6645087136784718,0.7211083827178845,0.05
0.642955292902787,0.702335500019971,0.05
0.6265593330591945,0.6879704154152866,0.1
0.7492951533400183,0.7938205523248828,0.1
0.7002892055516723,0.7520071081279736,0.05
0.5910944559245565,0.6566372391774767,0.05
0.7790964010660562,0.8189793633649581,0.05
0.7821361819292738,0.8215346805005463,0.1
0.647261215783118,0.7060958642078462,0.05
0.696854053513524,0.7490545812035668,0.05
0.6573563757644639,0.7148924387245689,0.05
0.5899664156746319,0.6556345504286359,0.05
0.6719675009595191,0.7275764198130775,0.05
0.37547055780909017,0.4567312319207645,0.05
0.7230702092822832,0.7715150016299548,0.05
0.6878315462778828,0.74128578502362,0.1
0.62178611397442,0.6837743654386659,0.05
0.6774122699563633,0.7322888929630182,0.1
0.6953187299792545,0.7477340237936125,0.05
0.6823133861787203,0.7365243565720356,0.1
0.7162494258640875,0.7656872748084355,0.05
0.6516888000853269,0.7099572619566432,0.1
0.7195380833122269,0.768498506772264,0.05
0.7094436917263998,0.7598613328852167,0.05
0.7073053821452504,0.7580285626628012,0.05
0.634924386836137,0.695308608878715,0.05
0.6780044954231317,0.7328010091434712,0.05
0.8108010033175673,0.8455346738818968,0.05
0.6471385580588405,0.7059888165416678,0.05
0.6213155795550613,0.6833603790576032,0.05
0.6841918140413903,0.7381460482300265,0.05
0.5178301429240348,0.5906767296789636,0.05
0.820016655606933,0.8532143258716777,0.1
0.6668034604386651,0.7230998575508459,0.05
0.7353241981917974,0.7819573865416491,0.1
0.7240541945714821,0.7723548162413107,0.05
0.720553983821886,0.7693664056391539,0.05
0.6585407437875265,0.7159226784363116,0.05
0.6777931912211376,0.7326182979550832,0.05
0.5971089026976639,0.6619769035724475,0.05
0.6846351493880275,0.7385286602734745,0.05
0.7698333220834787,0.8111802428406731,0.1
0.6898328153462021,0.7430107203674647,0.1
0.6858232910609461,0.7395538188604324,0.05
0.7134409666251855,0.7632844850151512,0.05
0.7656002704820418,0.8076099530077641,0.1
0.5410689505883708,0.6117896000173269,0.05
0.7146586830870763,0.7643265396111184,0.05
0.4081768979645286,0.4882910191876747,0.05
0.6197886979367454,0.6820165633142625,0.05
0.6842291711450792,0.7381782904724365,0.05
0.5473070534881,0.6174258896156726,0.05
0.587974114425707,0.6538627028067919,0.05
0.791333243966965,0.8292539114366516,0.1
0.6618879257194322,0.7188322726692014,0.05
0.7490662419258974,0.7936265351753179,0.05
0.5999119128694669,0.6644617549302003,0.05
0.635523839832089,0.6958337302951021,0.05
0.5684804695790794,0.6364619412622958,0.05
0.6896506433804624,0.7428537440156842,0.05
0.5888365989405636,0.6546298981873826,0.05
0.5519550121767184,0.6216170888666078,0.05
0.8223697896903004,0.8551724833955665,0.1
0.6753743786435351,0.7305259787389817,0.05
0.7199324137971319,0.7688354182345192,0.1
0.6023976027731788,0.6666633616991999,0.05
0.6872400989640921,0.7407758122535028,0.05
0.754743949333893,0.7984352678774068,0.05
0.6613126483589522,0.7183324129551895,0.05
0.6282292603625498,0.6894369066447291,0.05
0.5425253589086677,0.6131066608227393,0.05
0.7984998447307212,0.8352565092310524,0.1
0.4583047655809541,0.5357022846519428,0.05
0.5758963467417633,0.6430954824948294,0.05
0.6027821056201025,0.6670037582771853,0.05
0.7084924982334911,0.7590461904037806,0.05
