,entropy,target_entropy,optimal_lambda
504290,0.5650549824073321,0.9445154598754258,0.65
680786,0.827836670722468,0.9812834314841035,0.65
544585,0.7492951533400183,0.9715503047721621,0.65
243112,0.6155375535202976,0.95263263510756,0.65
208011,0.752578796969658,0.9719752309325894,0.65
388699,0.7002892055516723,0.9650009551533807,0.65
215295,0.7227922811448683,0.9680579382406355,0.65
619494,0.6781513410807465,0.9619060637614913,0.65
421234,0.7040251856254711,0.9655145427319662,0.65
472719,0.5571663092507413,0.9431884736298535,0.65
150168,0.5910944559245565,0.9487803654455975,0.65
412243,0.5410414990843166,0.9404226007344488,0.65
370118,0.7599986625232183,0.972929300732148,0.65
400122,0.6756356017774893,0.961548628191113,0.65
592011,0.7790964010660562,0.975346926619258,0.65
213741,0.7821361819292738,0.9757268087769696,0.65
124067,0.647261215783118,0.9574320435749132,0.65
424513,0.6797377058902329,0.9621308410228893,0.65
52970,0.6763324830121819,0.9616477606785305,0.65
38595,0.6213533741723173,0.953528912566503,0.65
607558,0.696854053513524,0.9645265418465313,0.65
178889,0.6066216928614595,0.9512437003762105,0.65
592280,0.6573563757644639,0.9589149464458477,0.65
938,0.5899664156746319,0.9485991452262844,0.65
184367,0.6719675009595191,0.9610253129602218,0.65
696218,0.6449512192112823,0.9570897977154761,0.65
318232,0.7178520604267786,0.9673942353574653,0.65
152757,0.8076487417060203,0.9788637643921019,0.65
34832,0.6081447140776363,0.9514822559937176,0.65
676770,0.37547055780909017,0.9066874173112833,0.65
251940,0.7230702092822832,0.9680951555716913,0.65
253187,0.7107823799485916,0.9664372598802718,0.65
57014,0.6878315462778828,0.9632703862657266,0.65
497734,0.62178611397442,0.9535953000149919,0.65
689850,0.6774122699563633,0.9618011807000075,0.65
212147,0.7883368271781215,0.976497602876917,0.65
179592,0.6953187299792545,0.964313824342516,0.65
705927,0.6823133861787203,0.9624947940485695,0.65
340183,0.7162494258640875,0.9671780432884128,0.65
282773,0.7851072330925374,0.9760968198859054,0.65
579883,0.6282292603625498,0.9545788681812736,0.65
680066,0.6418214354887295,0.9566243290878229,0.65
619908,0.5800628028396829,0.9469945980826124,0.65
19161,0.6516888000853269,0.9580849667405075,0.65
231841,0.7195380833122269,0.9676212079589281,0.65
363970,0.6606571352042991,0.9593953583611587,0.65
3263,0.7508323539505722,0.9717494373506049,0.65
194051,0.7094436917263998,0.966255086542417,0.65
119239,0.6697428448473788,0.9607066751331229,0.65
58570,0.7573280432105637,0.9725868735963022,0.65
310654,0.5348958291627777,0.9393488783978016,0.65
465858,0.6451292964720009,0.9571162206063106,0.65
297562,0.7302260443252472,0.969048986892005,0.65
299690,0.6608202068389784,0.9594190367241295,0.65
639914,0.7236145678969095,0.9681680132945367,0.65
491674,0.4314563051274304,0.9193770998491683,0.65
618806,0.7073053821452504,0.9659634551870261,0.65
65651,0.7029989317904463,0.9653737077743105,0.65
126569,0.6937795270039654,0.964100144589749,0.65
176176,0.7299563707095819,0.9690131938132666,0.65
593681,0.6490948338432597,0.9577029281356145,0.65
706961,0.634924386836137,0.9555913300980902,0.65
180918,0.7130796653325614,0.9667491640247687,0.65
138120,0.6780044954231317,0.9618852327926937,0.65
204732,0.6251336022387217,0.9541074442736368,0.65
69888,0.8819881178695566,0.9875208490310186,0.65
166958,0.6231446604516212,0.9538034474012147,0.65
207692,0.8108010033175673,0.9792451465942662,0.65
246061,0.564840424410338,0.9444795893871949,0.65
684059,0.7495632055488961,0.9715850553360051,0.65
482240,0.6471385580588405,0.9574138984352869,0.65
663996,0.6197405436955467,0.9532811180200678,0.65
201290,0.6213155795550613,0.9535231124456277,0.65
348987,0.6841918140413903,0.9627594438616635,0.65
540741,0.7211700739262237,0.967840451293069,0.65
403884,0.5957207324321588,0.9495203381112451,0.65
242627,0.7771542262486106,0.9751035135334732,0.65
531967,0.6801370261231109,0.9621873476400802,0.65
536563,0.6957853950781551,0.9643785249945495,0.65
109857,0.5178301429240348,0.9363079970158185,0.65
44331,0.5152359651874522,0.9358378732546576,0.65
287223,0.820016655606933,0.9803525150904371,0.65
315993,0.5971089026976639,0.9497413671439201,0.65
432001,0.617123738022663,0.9528778357032314,0.65
180107,0.6668034604386651,0.9602842027035717,0.65
174332,0.7350616459902134,0.9696887928079736,0.65
333938,0.7353241981917974,0.9697234229667447,0.65
545873,0.7240541945714821,0.9682268175506015,0.65
20990,0.7239967974140351,0.9682191419580776,0.7
587076,0.6585407437875265,0.9590875755540602,0.65
161217,0.720553983821886,0.9677577376173406,0.65
395907,0.7801674106478005,0.9754809229083256,0.65
236333,0.6777931912211376,0.9618552508525412,0.65
699318,0.6695012033499881,0.9606720074541791,0.65
149129,0.6319562954199709,0.9551436757513657,0.65
254405,0.7573682440423879,0.9725920362028853,0.65
475273,0.49482746074196904,0.9320632384974277,0.65
617930,0.6846351493880275,0.9628218095429961,0.65
128307,0.6285967068059887,0.9546346860724049,0.65
305954,0.7698333220834787,0.9741810348198475,0.65
699707,0.6382118332603495,0.9560849573395502,0.65
474014,0.6898328153462021,0.9635502867556996,0.7
567732,0.6716039190563626,0.9609733020346558,0.65
486424,0.6858232910609461,0.9629887709264875,0.65
92493,0.8223697896903004,0.9806334761341727,0.7
284898,0.6092157492052664,0.9516496938030509,0.7
11618,0.6114778115955695,0.9520024592273703,0.65
217362,0.44307847857140026,0.9218241159734336,0.65
444526,0.6473959893873652,0.9574519774864634,0.65
691790,0.7134409666251855,0.966798135847393,0.65
314926,0.7647081629520688,0.9735305233465044,0.65
59108,0.49731947678364224,0.9325315773785463,0.65
146171,0.7656002704820418,0.9736440357106243,0.65
150241,0.5410689505883708,0.9404273721661157,0.65
623224,0.7146586830870763,0.9669630244364845,0.65
308698,0.5249151922360287,0.9375812513337198,0.65
259501,0.6646978765137185,0.9599805393277344,0.65
629745,0.6556261059877181,0.9586622448442457,0.65
560991,0.5869633955889209,0.9481151840409536,0.65
450576,0.6808098531338799,0.9622824898834893,0.65
468235,0.7557186851735564,0.9723799963615284,0.65
192535,0.4081768979645286,0.9142918365275207,0.65
198538,0.7485522839986675,0.971453939924536,0.65
351295,0.7520801795718677,0.9719108139815359,0.65
412646,0.7752552463704844,0.9748649841484192,0.65
544008,0.6197886979367454,0.9532885248170521,0.65
512610,0.7562486866389162,0.9724481699107075,0.65
553789,0.6842291711450792,0.9627647004315283,0.65
681596,0.5473070534881,0.9415060270998138,0.65
479126,0.6703619269363189,0.96079544189624,0.65
613109,0.7847339269189173,0.9760503980796459,0.65
161532,0.5515203774421125,0.9422283262851893,0.65
50971,0.6736621821692272,0.9612674059443629,0.65
322298,0.587974114425707,0.9482783179171057,0.65
509502,0.4768384611623665,0.928618064479296,0.65
338685,0.7255222385990437,0.9684229498842805,0.65
392948,0.791333243966965,0.9768681299213438,0.65
347541,0.6618879257194322,0.9595739420600126,0.65
555016,0.7015173468603593,0.9651700600382851,0.65
278805,0.6722123630530958,0.9610603265719775,0.65
226627,0.7490662419258974,0.971520619602892,0.65
589355,0.7675356486368465,0.9738898858366728,0.65
335167,0.5867497477981611,0.9480806681065134,0.65
41660,0.5475155335285855,0.9415418847734001,0.65
7152,0.625403631793006,0.9541486494082255,0.65
518724,0.6115768420670916,0.9520178760389929,0.65
64112,0.6555867475045799,0.9586564896568324,0.65
215876,0.5999119128694669,0.9501862655155573,0.65
391876,0.635523839832089,0.9556815123102881,0.65
41646,0.7748240538733726,0.9748107491444854,0.65
198777,0.5684804695790794,0.9450864898095753,0.65
590574,0.6794396783818641,0.9620886485647325,0.65
417621,0.3955869661146439,0.9114318425586897,0.65
31524,0.7760381622274943,0.9749633892387666,0.65
283855,0.6896506433804624,0.9635248381674303,0.65
396346,0.7282914147174304,0.9687919446060321,0.65
297312,0.5888365989405636,0.9484173267563621,0.65
294047,0.5519550121767184,0.942302553823798,0.7
373670,0.5077098271906751,0.9344618096291069,0.65
703956,0.6753743786435351,0.9615114450620025,0.65
384581,0.5960575281810893,0.9495740063933444,0.65
307308,0.6275418456088879,0.9544743657379501,0.65
294439,0.6371146704015064,0.9559204675524696,0.65
553511,0.6909328796611502,0.9637038322800373,0.65
634090,0.7199324137971319,0.967674223703706,0.65
245884,0.7107237401758222,0.9664292864460721,0.65
27215,0.6943890525860029,0.9641848129148441,0.65
281103,0.7179261108348598,0.967404214100542,0.65
646526,0.6023976027731788,0.9505792358962264,0.65
218278,0.6027821056201025,0.9506398927581913,0.65
500804,0.6872400989640921,0.9631875252431467,0.65
473553,0.754743949333893,0.972254504663794,0.65
517271,0.6843509961532388,0.9627818408029377,0.65
252448,0.6613126483589522,0.9594905084202339,0.65
319753,0.7613318996673203,0.973099843483383,0.65
649734,0.6625080404000883,0.9596638054860175,0.65
358093,0.749221870021881,0.9715408022999404,0.65
450859,0.6357448999742756,0.9557147494630936,0.7
15107,0.5425253589086677,0.9406802031687611,0.65
181291,0.7025501036709038,0.9653120559878503,0.65
520360,0.7984998447307212,0.9777492322403835,0.65
415767,0.4583047655809541,0.9249439953101035,0.65
5116,0.5758963467417633,0.9463121852643032,0.65
190086,0.6934036091099658,0.9640478929909296,0.65
394941,0.5345368614304595,0.9392858197996802,0.65
222828,0.7084924982334911,0.9661254567265934,0.65
61043,0.6800558299863335,0.9621758602353553,0.65
295817,0.6946970309383682,0.9642275683124059,0.65
