entropy,target_entropy,optimal_lambda
0.5841380477147844,1.0,1.0
0.6880692657072832,1.0,1.0
0.621412412821302,1.0,1.0
0.6422212281087653,1.0,1.0
0.4999671889248234,1.0,1.0
0.6063428418865484,1.0,1.0
0.6901513591558429,1.0,1.0
0.7291994779988279,1.0,1.0
0.685328693566489,1.0,1.0
0.6510321680797202,1.0,1.0
0.8463491327677821,1.0,1.0
0.7038278949614389,1.0,1.0
0.4120861971281288,1.0,1.0
0.7985496132538893,1.0,1.0
0.8027153834821722,1.0,1.0
0.6604628431510472,1.0,1.0
0.6534507375056078,1.0,1.0
0.47500571019203064,1.0,1.0
0.6327457820780934,1.0,1.0
0.4118931714902108,1.0,1.0
0.42412999925198136,1.0,1.0
0.6977643628008112,1.0,1.0
0.6368189010705307,1.0,1.0
0.6651849127770406,1.0,1.0
0.7320996423493851,1.0,1.0
0.7388049111394265,1.0,1.0
0.6464881999851751,1.0,1.0
0.6586078263632325,1.0,1.0
0.5893468317213382,1.0,1.0
0.5162474732398803,1.0,1.0
0.7335090849806633,1.0,1.0
0.6413564879499547,1.0,1.0
0.5995383166774918,1.0,1.0
0.7015072627045146,1.0,1.0
0.571912119992677,1.0,1.0
0.7231391901726885,1.0,1.0
0.5699643962275405,1.0,1.0
0.7438122928377007,1.0,1.0
0.7195575506789739,1.0,1.0
0.729970818591277,1.0,1.0
0.5069684747372377,1.0,1.0
0.5077098271906751,1.0,1.0
0.7380765912330255,1.0,1.0
0.6717715651649842,1.0,1.0
0.7113433344826062,1.0,1.0
0.6461989989980053,1.0,1.0
0.636993171047138,1.0,1.0
0.547458409541528,1.0,1.0
0.5646929869978997,1.0,1.0
0.6670626941925466,1.0,1.0
0.6000750590301593,1.0,1.0
0.6873093283486782,1.0,1.0
0.5444660458893231,1.0,1.0
0.7565450805080857,1.0,1.0
0.6886309176561985,1.0,1.0
0.6862403233086138,1.0,1.0
0.4605304521050269,1.0,1.0
0.6409069818455729,1.0,1.0
0.582754551165821,1.0,1.0
0.8080347992875636,1.0,1.0
0.6631839581653739,1.0,1.0
0.5960012706546639,1.0,1.0
0.762299434486159,1.0,1.0
0.4285921865250209,1.0,1.0
0.8667053768710438,1.0,1.0
0.5502512502088316,1.0,1.0
0.4619160257917024,1.0,1.0
0.600305053109429,1.0,1.0
0.4829673413054933,1.0,1.0
0.46069450276680624,1.0,1.0
0.6587247853333602,1.0,1.0
0.7688156950441205,1.0,1.0
0.6873968386387849,1.0,1.0
0.5627022873506141,1.0,1.0
0.6802850976405718,1.0,1.0
0.6719404216155541,1.0,1.0
0.8369514220759436,1.0,1.0
0.6751266817627019,1.0,1.0
0.5878345783135014,1.0,1.0
0.5416311226742356,1.0,1.0
0.646762818773171,1.0,1.0
0.7333258615811362,1.0,1.0
0.6753226052195177,1.0,1.0
0.7757681523760896,1.0,1.0
0.6684179113773299,1.0,1.0
0.6614719785096199,1.0,1.0
0.7374741558020629,1.0,1.0
0.5733081661614601,1.0,1.0
0.7119952322730032,1.0,1.0
0.6057315866307952,1.0,1.0
0.48193792314512807,1.0,1.0
0.6636358275779812,1.0,1.0
0.6162103284715343,1.0,1.0
0.6449199026854343,1.0,1.0
0.5065460154342675,1.0,1.0
0.4288946592127309,1.0,1.0
0.5070995369390913,1.0,1.0
0.764951495257373,1.0,1.0
0.7141019858065452,1.0,1.0
0.6677398133456016,1.0,1.0
0.6844973725202558,1.0,1.0
0.624038077771232,1.0,1.0
0.7350616459902134,1.0,1.0
0.7232448497344134,1.0,1.0
0.6515084564545502,1.0,1.0
0.6988760316640976,1.0,1.0
0.6333952354085843,1.0,1.0
0.7870359875143039,1.0,1.0
0.6972580910195016,1.0,1.0
0.6489172664704929,1.0,1.0
0.8801459228745324,1.0,1.0
0.7186792457167823,1.0,1.0
0.4864619201549788,1.0,1.0
0.37995190331898876,1.0,1.0
0.49600119308073326,1.0,1.0
0.5718573605642666,1.0,1.0
0.5829363753123968,1.0,1.0
0.7911729736240303,1.0,1.0
0.5995620815174476,1.0,1.0
0.6835389116561119,1.0,1.0
0.592116325338841,1.0,1.0
0.7815583575278595,1.0,1.0
0.46512394059840184,1.0,1.0
0.2536459940959801,1.0,1.0
0.5823496540397698,1.0,1.0
0.6756387407499186,1.0,1.0
0.5585925700847607,1.0,1.0
0.6305617923669843,1.0,1.0
0.4457914532098509,1.0,1.0
0.4390616634134202,1.0,1.0
0.8023568158891018,1.0,1.0
0.44580498327347284,1.0,1.0
0.6556068384448627,1.0,1.0
0.7414603299825336,1.0,1.0
0.44865055756866584,1.0,1.0
0.722215596128434,1.0,1.0
0.6626822777621568,1.0,1.0
0.7002047670093312,1.0,1.0
0.6868387230955324,1.0,1.0
0.5280951892360023,1.0,1.0
0.46279765165321973,1.0,1.0
0.37264992023664223,1.0,1.0
0.5254679846476775,1.0,1.0
0.7585338963818063,1.0,1.0
0.689322711015125,1.0,1.0
0.5824851037138951,1.0,1.0
0.7847339269189173,1.0,1.0
0.6837557900108759,1.0,1.0
0.6370429748173875,1.0,1.0
0.6387403105512095,1.0,1.0
0.7103157907781045,1.0,1.0
0.7651465830345227,1.0,1.0
0.6246177483890866,1.0,1.0
0.7279840353876671,1.0,1.0
0.7828659858565683,1.0,1.0
0.6888920662567859,1.0,1.0
0.5424187136513893,1.0,1.0
0.659667426111049,1.0,1.0
0.7366837139152405,1.0,1.0
0.7288097774018668,1.0,1.0
0.38677836303780616,1.0,1.0
0.6317356343161582,1.0,1.0
0.4879061079968839,1.0,1.0
0.7118746403180659,1.0,1.0
0.8422527544876866,1.0,1.0
0.6924974462885579,1.0,1.0
0.6766352560217663,1.0,1.0
0.6763324830121819,1.0,1.0
0.7186048572976338,1.0,1.0
0.5393095479221636,1.0,1.0
0.49482746074196904,1.0,1.0
0.5405449326625446,1.0,1.0
0.2718969710931821,1.0,1.0
0.6164246006871291,1.0,1.0
0.5629979453295404,1.0,1.0
0.7633144963544907,1.0,1.0
